text,ind
"if the cardinal does not hold you in high admiration for the affair of london , he entertains a great hatred for you ; but as , considering everything , he can not accuse you openly , and as hatred must be satisfied , particularly when it ’s a cardinal ’s hatred , take care of yourself .",40
""" this very day i shall take you in the carriage to millcote , and you must choose some dresses for yourself .",16
""" you must certainly have a vast estate , "" said candide to the turk .",2
""" in the meantime , "" said athos , "" i renounce my plan of seclusion , and wherever you go , i will go with you . you must return to the rue des fossoyeurs ; i will accompany you . """,29
"that 's how we ended this conversation , which later was to have such serious consequences . at first , i must say , events seemed to confirm my forecasts , much to the canadian 's despair . did captain nemo view us with distrust in these heavily traveled seas , or did he simply want to hide from the sight of those ships of every nation that plowed the mediterranean ? i have no idea , but usually he stayed in midwater and well out from any coast . either the nautilus surfaced only enough to let its pilothouse emerge , or it slipped away to the lower depths , although , between the greek islands and asia minor , we did n't find bottom even at 2,000 meters down .",21
""" neither need you tell me , "" said candide , "" that we must take care of our garden . """,14
"we must convey it to granite house , where we can open it easily , and without breaking it .",1
""" a man ! a castaway ! "" i exclaimed . "" we must rescue him at all cost ! """,13
""" i must be responsible for the circumstance , sir , "" replied miss temple : "" the breakfast was so ill prepared that the pupils could not possibly eat it ; and i dared not allow them to remain fasting till dinner - time . """,2
"after securely fastening the chest , captain nemo wrote an address on its lid in characters that must have been modern greek .",17
"nevertheless , if the convicts were there , they must have posted one of their number to guard against any surprise .",9
""" however , "" remarked pencroft , "" you must have been thrown on to the beach , and you must have had strength to walk here , since neb found your footmarks ! """,9
""" however , "" remarked pencroft , "" you must have been thrown on to the beach , and you must have had strength to walk here , since neb found your footmarks ! """,20
